run,model,test_days,pred,acc,test_n,test_pos_n,test_neg_n,test_pos_frac,test_neg_frac,train_n,train_start,train_end,test_start,test_end,train_years,n_features,pi_size,min_feats,feature_set,horizon
212,xgboost-2,1,0.45,1.0,1,0,1,0.0,1.0,1225,2020-04-03,2025-02-18,2025-03-05,2025-03-05,5,6,0.33,6,baseline,10
212,xgboost-2,1,0.35,1.0,1,0,1,0.0,1.0,1225,2020-04-03,2025-02-18,2025-03-05,2025-03-05,5,8,0.33,8,baseline,10
212,xgboost-2,1,0.1,1.0,1,0,1,0.0,1.0,1225,2020-04-03,2025-02-18,2025-03-05,2025-03-05,5,12,0.33,12,baseline,10
212,xgboost-2,1,0.35,1.0,1,0,1,0.0,1.0,1225,2020-04-03,2025-02-18,2025-03-05,2025-03-05,5,6,0.67,6,baseline,10
212,xgboost-2,1,0.05,1.0,1,0,1,0.0,1.0,1225,2020-04-03,2025-02-18,2025-03-05,2025-03-05,5,8,0.67,8,baseline,10
212,xgboost-2,1,0.7,0.0,1,0,1,0.0,1.0,1225,2020-04-03,2025-02-18,2025-03-05,2025-03-05,5,12,0.67,12,baseline,10
212,xgboost-2,1,0.1,1.0,1,0,1,0.0,1.0,1225,2020-04-03,2025-02-18,2025-03-05,2025-03-05,5,6,1.0,6,baseline,10
212,xgboost-2,1,0.1,1.0,1,0,1,0.0,1.0,1225,2020-04-03,2025-02-18,2025-03-05,2025-03-05,5,8,1.0,8,baseline,10
212,xgboost-2,1,0.7,0.0,1,0,1,0.0,1.0,1225,2020-04-03,2025-02-18,2025-03-05,2025-03-05,5,12,1.0,12,baseline,10
213,xgboost-2,1,0.7,0.0,1,0,1,0.0,1.0,1225,2020-04-02,2025-02-14,2025-03-04,2025-03-04,5,6,0.33,6,baseline,10
213,xgboost-2,1,1.0,0.0,1,0,1,0.0,1.0,1225,2020-04-02,2025-02-14,2025-03-04,2025-03-04,5,8,0.33,8,baseline,10
213,xgboost-2,1,1.0,0.0,1,0,1,0.0,1.0,1225,2020-04-02,2025-02-14,2025-03-04,2025-03-04,5,12,0.33,12,baseline,10
213,xgboost-2,1,0.95,0.0,1,0,1,0.0,1.0,1225,2020-04-02,2025-02-14,2025-03-04,2025-03-04,5,6,0.67,6,baseline,10
213,xgboost-2,1,0.95,0.0,1,0,1,0.0,1.0,1225,2020-04-02,2025-02-14,2025-03-04,2025-03-04,5,8,0.67,8,baseline,10
213,xgboost-2,1,1.0,0.0,1,0,1,0.0,1.0,1225,2020-04-02,2025-02-14,2025-03-04,2025-03-04,5,12,0.67,12,baseline,10
213,xgboost-2,1,0.95,0.0,1,0,1,0.0,1.0,1225,2020-04-02,2025-02-14,2025-03-04,2025-03-04,5,6,1.0,6,baseline,10
213,xgboost-2,1,0.9,0.0,1,0,1,0.0,1.0,1225,2020-04-02,2025-02-14,2025-03-04,2025-03-04,5,8,1.0,8,baseline,10
213,xgboost-2,1,1.0,0.0,1,0,1,0.0,1.0,1225,2020-04-02,2025-02-14,2025-03-04,2025-03-04,5,12,1.0,12,baseline,10
214,xgboost-2,1,0.45,1.0,1,0,1,0.0,1.0,1225,2020-04-01,2025-02-13,2025-03-03,2025-03-03,5,6,0.33,6,baseline,10
214,xgboost-2,1,0.9,0.0,1,0,1,0.0,1.0,1225,2020-04-01,2025-02-13,2025-03-03,2025-03-03,5,8,0.33,8,baseline,10
214,xgboost-2,1,0.7,0.0,1,0,1,0.0,1.0,1225,2020-04-01,2025-02-13,2025-03-03,2025-03-03,5,12,0.33,12,baseline,10
214,xgboost-2,1,1.0,0.0,1,0,1,0.0,1.0,1225,2020-04-01,2025-02-13,2025-03-03,2025-03-03,5,6,0.67,6,baseline,10
214,xgboost-2,1,0.95,0.0,1,0,1,0.0,1.0,1225,2020-04-01,2025-02-13,2025-03-03,2025-03-03,5,8,0.67,8,baseline,10
214,xgboost-2,1,0.9,0.0,1,0,1,0.0,1.0,1225,2020-04-01,2025-02-13,2025-03-03,2025-03-03,5,12,0.67,12,baseline,10
214,xgboost-2,1,0.65,0.0,1,0,1,0.0,1.0,1225,2020-04-01,2025-02-13,2025-03-03,2025-03-03,5,6,1.0,6,baseline,10
214,xgboost-2,1,0.25,1.0,1,0,1,0.0,1.0,1225,2020-04-01,2025-02-13,2025-03-03,2025-03-03,5,8,1.0,8,baseline,10
214,xgboost-2,1,0.5,0.0,1,0,1,0.0,1.0,1225,2020-04-01,2025-02-13,2025-03-03,2025-03-03,5,12,1.0,12,baseline,10
215,xgboost-2,1,0.3,1.0,1,0,1,0.0,1.0,1225,2020-03-31,2025-02-12,2025-02-28,2025-02-28,5,6,0.33,6,baseline,10
215,xgboost-2,1,0.35,1.0,1,0,1,0.0,1.0,1225,2020-03-31,2025-02-12,2025-02-28,2025-02-28,5,8,0.33,8,baseline,10
215,xgboost-2,1,0.75,0.0,1,0,1,0.0,1.0,1225,2020-03-31,2025-02-12,2025-02-28,2025-02-28,5,12,0.33,12,baseline,10
215,xgboost-2,1,0.9,0.0,1,0,1,0.0,1.0,1225,2020-03-31,2025-02-12,2025-02-28,2025-02-28,5,6,0.67,6,baseline,10
215,xgboost-2,1,0.5,0.0,1,0,1,0.0,1.0,1225,2020-03-31,2025-02-12,2025-02-28,2025-02-28,5,8,0.67,8,baseline,10
215,xgboost-2,1,0.35,1.0,1,0,1,0.0,1.0,1225,2020-03-31,2025-02-12,2025-02-28,2025-02-28,5,12,0.67,12,baseline,10
215,xgboost-2,1,0.9,0.0,1,0,1,0.0,1.0,1225,2020-03-31,2025-02-12,2025-02-28,2025-02-28,5,6,1.0,6,baseline,10
215,xgboost-2,1,0.5,0.0,1,0,1,0.0,1.0,1225,2020-03-31,2025-02-12,2025-02-28,2025-02-28,5,8,1.0,8,baseline,10
215,xgboost-2,1,0.05,1.0,1,0,1,0.0,1.0,1225,2020-03-31,2025-02-12,2025-02-28,2025-02-28,5,12,1.0,12,baseline,10
216,xgboost-2,1,0.3,1.0,1,0,1,0.0,1.0,1225,2020-03-30,2025-02-11,2025-02-27,2025-02-27,5,6,0.33,6,baseline,10
216,xgboost-2,1,0.7,0.0,1,0,1,0.0,1.0,1225,2020-03-30,2025-02-11,2025-02-27,2025-02-27,5,8,0.33,8,baseline,10
216,xgboost-2,1,0.65,0.0,1,0,1,0.0,1.0,1225,2020-03-30,2025-02-11,2025-02-27,2025-02-27,5,12,0.33,12,baseline,10
216,xgboost-2,1,0.4,1.0,1,0,1,0.0,1.0,1225,2020-03-30,2025-02-11,2025-02-27,2025-02-27,5,6,0.67,6,baseline,10
216,xgboost-2,1,0.4,1.0,1,0,1,0.0,1.0,1225,2020-03-30,2025-02-11,2025-02-27,2025-02-27,5,8,0.67,8,baseline,10
216,xgboost-2,1,1.0,0.0,1,0,1,0.0,1.0,1225,2020-03-30,2025-02-11,2025-02-27,2025-02-27,5,12,0.67,12,baseline,10
216,xgboost-2,1,0.4,1.0,1,0,1,0.0,1.0,1225,2020-03-30,2025-02-11,2025-02-27,2025-02-27,5,6,1.0,6,baseline,10
216,xgboost-2,1,0.25,1.0,1,0,1,0.0,1.0,1225,2020-03-30,2025-02-11,2025-02-27,2025-02-27,5,8,1.0,8,baseline,10
216,xgboost-2,1,0.85,0.0,1,0,1,0.0,1.0,1225,2020-03-30,2025-02-11,2025-02-27,2025-02-27,5,12,1.0,12,baseline,10
217,xgboost-2,1,0.0,1.0,1,0,1,0.0,1.0,1225,2020-03-27,2025-02-10,2025-02-26,2025-02-26,5,6,0.33,6,baseline,10
217,xgboost-2,1,0.0,1.0,1,0,1,0.0,1.0,1225,2020-03-27,2025-02-10,2025-02-26,2025-02-26,5,8,0.33,8,baseline,10
217,xgboost-2,1,0.1,1.0,1,0,1,0.0,1.0,1225,2020-03-27,2025-02-10,2025-02-26,2025-02-26,5,12,0.33,12,baseline,10
217,xgboost-2,1,0.05,1.0,1,0,1,0.0,1.0,1225,2020-03-27,2025-02-10,2025-02-26,2025-02-26,5,6,0.67,6,baseline,10
217,xgboost-2,1,0.0,1.0,1,0,1,0.0,1.0,1225,2020-03-27,2025-02-10,2025-02-26,2025-02-26,5,8,0.67,8,baseline,10
217,xgboost-2,1,0.05,1.0,1,0,1,0.0,1.0,1225,2020-03-27,2025-02-10,2025-02-26,2025-02-26,5,12,0.67,12,baseline,10
217,xgboost-2,1,0.05,1.0,1,0,1,0.0,1.0,1225,2020-03-27,2025-02-10,2025-02-26,2025-02-26,5,6,1.0,6,baseline,10
217,xgboost-2,1,0.0,1.0,1,0,1,0.0,1.0,1225,2020-03-27,2025-02-10,2025-02-26,2025-02-26,5,8,1.0,8,baseline,10
217,xgboost-2,1,0.05,1.0,1,0,1,0.0,1.0,1225,2020-03-27,2025-02-10,2025-02-26,2025-02-26,5,12,1.0,12,baseline,10
218,xgboost-2,1,0.25,1.0,1,0,1,0.0,1.0,1225,2020-03-26,2025-02-07,2025-02-25,2025-02-25,5,6,0.33,6,baseline,10
218,xgboost-2,1,0.4,1.0,1,0,1,0.0,1.0,1225,2020-03-26,2025-02-07,2025-02-25,2025-02-25,5,8,0.33,8,baseline,10
218,xgboost-2,1,0.05,1.0,1,0,1,0.0,1.0,1225,2020-03-26,2025-02-07,2025-02-25,2025-02-25,5,12,0.33,12,baseline,10
218,xgboost-2,1,0.0,1.0,1,0,1,0.0,1.0,1225,2020-03-26,2025-02-07,2025-02-25,2025-02-25,5,6,0.67,6,baseline,10
218,xgboost-2,1,0.05,1.0,1,0,1,0.0,1.0,1225,2020-03-26,2025-02-07,2025-02-25,2025-02-25,5,8,0.67,8,baseline,10
218,xgboost-2,1,0.0,1.0,1,0,1,0.0,1.0,1225,2020-03-26,2025-02-07,2025-02-25,2025-02-25,5,12,0.67,12,baseline,10
218,xgboost-2,1,0.0,1.0,1,0,1,0.0,1.0,1225,2020-03-26,2025-02-07,2025-02-25,2025-02-25,5,6,1.0,6,baseline,10
218,xgboost-2,1,0.05,1.0,1,0,1,0.0,1.0,1225,2020-03-26,2025-02-07,2025-02-25,2025-02-25,5,8,1.0,8,baseline,10
218,xgboost-2,1,0.3,1.0,1,0,1,0.0,1.0,1225,2020-03-26,2025-02-07,2025-02-25,2025-02-25,5,12,1.0,12,baseline,10
219,xgboost-2,1,0.05,1.0,1,0,1,0.0,1.0,1225,2020-03-25,2025-02-06,2025-02-24,2025-02-24,5,6,0.33,6,baseline,10
219,xgboost-2,1,1.0,0.0,1,0,1,0.0,1.0,1225,2020-03-25,2025-02-06,2025-02-24,2025-02-24,5,8,0.33,8,baseline,10
219,xgboost-2,1,0.25,1.0,1,0,1,0.0,1.0,1225,2020-03-25,2025-02-06,2025-02-24,2025-02-24,5,12,0.33,12,baseline,10
219,xgboost-2,1,0.15,1.0,1,0,1,0.0,1.0,1225,2020-03-25,2025-02-06,2025-02-24,2025-02-24,5,6,0.67,6,baseline,10
219,xgboost-2,1,0.25,1.0,1,0,1,0.0,1.0,1225,2020-03-25,2025-02-06,2025-02-24,2025-02-24,5,8,0.67,8,baseline,10
219,xgboost-2,1,0.05,1.0,1,0,1,0.0,1.0,1225,2020-03-25,2025-02-06,2025-02-24,2025-02-24,5,12,0.67,12,baseline,10
219,xgboost-2,1,0.15,1.0,1,0,1,0.0,1.0,1225,2020-03-25,2025-02-06,2025-02-24,2025-02-24,5,6,1.0,6,baseline,10
219,xgboost-2,1,0.05,1.0,1,0,1,0.0,1.0,1225,2020-03-25,2025-02-06,2025-02-24,2025-02-24,5,8,1.0,8,baseline,10
219,xgboost-2,1,0.95,0.0,1,0,1,0.0,1.0,1225,2020-03-25,2025-02-06,2025-02-24,2025-02-24,5,12,1.0,12,baseline,10
220,xgboost-2,1,0.3,1.0,1,0,1,0.0,1.0,1225,2020-03-24,2025-02-05,2025-02-21,2025-02-21,5,6,0.33,6,baseline,10
220,xgboost-2,1,0.3,1.0,1,0,1,0.0,1.0,1225,2020-03-24,2025-02-05,2025-02-21,2025-02-21,5,8,0.33,8,baseline,10
220,xgboost-2,1,0.75,0.0,1,0,1,0.0,1.0,1225,2020-03-24,2025-02-05,2025-02-21,2025-02-21,5,12,0.33,12,baseline,10
220,xgboost-2,1,0.5,0.0,1,0,1,0.0,1.0,1225,2020-03-24,2025-02-05,2025-02-21,2025-02-21,5,6,0.67,6,baseline,10
220,xgboost-2,1,0.2,1.0,1,0,1,0.0,1.0,1225,2020-03-24,2025-02-05,2025-02-21,2025-02-21,5,8,0.67,8,baseline,10
220,xgboost-2,1,0.95,0.0,1,0,1,0.0,1.0,1225,2020-03-24,2025-02-05,2025-02-21,2025-02-21,5,12,0.67,12,baseline,10
220,xgboost-2,1,0.7,0.0,1,0,1,0.0,1.0,1225,2020-03-24,2025-02-05,2025-02-21,2025-02-21,5,6,1.0,6,baseline,10
220,xgboost-2,1,0.95,0.0,1,0,1,0.0,1.0,1225,2020-03-24,2025-02-05,2025-02-21,2025-02-21,5,8,1.0,8,baseline,10
220,xgboost-2,1,0.9,0.0,1,0,1,0.0,1.0,1225,2020-03-24,2025-02-05,2025-02-21,2025-02-21,5,12,1.0,12,baseline,10
221,xgboost-2,1,0.7,0.0,1,0,1,0.0,1.0,1225,2020-03-23,2025-02-04,2025-02-20,2025-02-20,5,6,0.33,6,baseline,10
221,xgboost-2,1,0.5,0.0,1,0,1,0.0,1.0,1225,2020-03-23,2025-02-04,2025-02-20,2025-02-20,5,8,0.33,8,baseline,10
221,xgboost-2,1,0.5,1.0,1,0,1,0.0,1.0,1225,2020-03-23,2025-02-04,2025-02-20,2025-02-20,5,12,0.33,12,baseline,10
221,xgboost-2,1,0.95,0.0,1,0,1,0.0,1.0,1225,2020-03-23,2025-02-04,2025-02-20,2025-02-20,5,6,0.67,6,baseline,10
221,xgboost-2,1,0.9,0.0,1,0,1,0.0,1.0,1225,2020-03-23,2025-02-04,2025-02-20,2025-02-20,5,8,0.67,8,baseline,10
221,xgboost-2,1,0.1,1.0,1,0,1,0.0,1.0,1225,2020-03-23,2025-02-04,2025-02-20,2025-02-20,5,12,0.67,12,baseline,10
221,xgboost-2,1,0.65,0.0,1,0,1,0.0,1.0,1225,2020-03-23,2025-02-04,2025-02-20,2025-02-20,5,6,1.0,6,baseline,10
221,xgboost-2,1,0.9,0.0,1,0,1,0.0,1.0,1225,2020-03-23,2025-02-04,2025-02-20,2025-02-20,5,8,1.0,8,baseline,10
221,xgboost-2,1,0.2,1.0,1,0,1,0.0,1.0,1225,2020-03-23,2025-02-04,2025-02-20,2025-02-20,5,12,1.0,12,baseline,10
222,xgboost-2,1,0.1,1.0,1,0,1,0.0,1.0,1225,2020-03-20,2025-02-03,2025-02-19,2025-02-19,5,6,0.33,6,baseline,10
222,xgboost-2,1,0.0,1.0,1,0,1,0.0,1.0,1225,2020-03-20,2025-02-03,2025-02-19,2025-02-19,5,8,0.33,8,baseline,10
222,xgboost-2,1,0.05,1.0,1,0,1,0.0,1.0,1225,2020-03-20,2025-02-03,2025-02-19,2025-02-19,5,12,0.33,12,baseline,10
222,xgboost-2,1,0.2,1.0,1,0,1,0.0,1.0,1225,2020-03-20,2025-02-03,2025-02-19,2025-02-19,5,6,0.67,6,baseline,10
222,xgboost-2,1,0.45,1.0,1,0,1,0.0,1.0,1225,2020-03-20,2025-02-03,2025-02-19,2025-02-19,5,8,0.67,8,baseline,10
222,xgboost-2,1,0.0,1.0,1,0,1,0.0,1.0,1225,2020-03-20,2025-02-03,2025-02-19,2025-02-19,5,12,0.67,12,baseline,10
222,xgboost-2,1,0.2,1.0,1,0,1,0.0,1.0,1225,2020-03-20,2025-02-03,2025-02-19,2025-02-19,5,6,1.0,6,baseline,10
222,xgboost-2,1,0.05,1.0,1,0,1,0.0,1.0,1225,2020-03-20,2025-02-03,2025-02-19,2025-02-19,5,8,1.0,8,baseline,10
222,xgboost-2,1,0.0,1.0,1,0,1,0.0,1.0,1225,2020-03-20,2025-02-03,2025-02-19,2025-02-19,5,12,1.0,12,baseline,10
223,xgboost-2,1,0.1,1.0,1,0,1,0.0,1.0,1225,2020-03-19,2025-01-31,2025-02-18,2025-02-18,5,6,0.33,6,baseline,10
223,xgboost-2,1,0.0,1.0,1,0,1,0.0,1.0,1225,2020-03-19,2025-01-31,2025-02-18,2025-02-18,5,8,0.33,8,baseline,10
223,xgboost-2,1,0.05,1.0,1,0,1,0.0,1.0,1225,2020-03-19,2025-01-31,2025-02-18,2025-02-18,5,12,0.33,12,baseline,10
223,xgboost-2,1,0.15,1.0,1,0,1,0.0,1.0,1225,2020-03-19,2025-01-31,2025-02-18,2025-02-18,5,6,0.67,6,baseline,10
223,xgboost-2,1,0.15,1.0,1,0,1,0.0,1.0,1225,2020-03-19,2025-01-31,2025-02-18,2025-02-18,5,8,0.67,8,baseline,10
223,xgboost-2,1,0.0,1.0,1,0,1,0.0,1.0,1225,2020-03-19,2025-01-31,2025-02-18,2025-02-18,5,12,0.67,12,baseline,10
223,xgboost-2,1,0.15,1.0,1,0,1,0.0,1.0,1225,2020-03-19,2025-01-31,2025-02-18,2025-02-18,5,6,1.0,6,baseline,10
223,xgboost-2,1,0.05,1.0,1,0,1,0.0,1.0,1225,2020-03-19,2025-01-31,2025-02-18,2025-02-18,5,8,1.0,8,baseline,10
223,xgboost-2,1,0.0,1.0,1,0,1,0.0,1.0,1225,2020-03-19,2025-01-31,2025-02-18,2025-02-18,5,12,1.0,12,baseline,10
224,xgboost-2,1,0.0,1.0,1,0,1,0.0,1.0,1225,2020-03-18,2025-01-30,2025-02-14,2025-02-14,5,6,0.33,6,baseline,10
224,xgboost-2,1,0.0,1.0,1,0,1,0.0,1.0,1225,2020-03-18,2025-01-30,2025-02-14,2025-02-14,5,8,0.33,8,baseline,10
224,xgboost-2,1,0.0,1.0,1,0,1,0.0,1.0,1225,2020-03-18,2025-01-30,2025-02-14,2025-02-14,5,12,0.33,12,baseline,10
224,xgboost-2,1,0.45,1.0,1,0,1,0.0,1.0,1225,2020-03-18,2025-01-30,2025-02-14,2025-02-14,5,6,0.67,6,baseline,10
224,xgboost-2,1,0.2,1.0,1,0,1,0.0,1.0,1225,2020-03-18,2025-01-30,2025-02-14,2025-02-14,5,8,0.67,8,baseline,10
224,xgboost-2,1,0.0,1.0,1,0,1,0.0,1.0,1225,2020-03-18,2025-01-30,2025-02-14,2025-02-14,5,12,0.67,12,baseline,10
224,xgboost-2,1,0.2,1.0,1,0,1,0.0,1.0,1225,2020-03-18,2025-01-30,2025-02-14,2025-02-14,5,6,1.0,6,baseline,10
224,xgboost-2,1,0.05,1.0,1,0,1,0.0,1.0,1225,2020-03-18,2025-01-30,2025-02-14,2025-02-14,5,8,1.0,8,baseline,10
224,xgboost-2,1,0.0,1.0,1,0,1,0.0,1.0,1225,2020-03-18,2025-01-30,2025-02-14,2025-02-14,5,12,1.0,12,baseline,10
225,xgboost-2,1,0.0,1.0,1,0,1,0.0,1.0,1225,2020-03-17,2025-01-29,2025-02-13,2025-02-13,5,6,0.33,6,baseline,10
225,xgboost-2,1,0.0,1.0,1,0,1,0.0,1.0,1225,2020-03-17,2025-01-29,2025-02-13,2025-02-13,5,8,0.33,8,baseline,10
225,xgboost-2,1,0.1,1.0,1,0,1,0.0,1.0,1225,2020-03-17,2025-01-29,2025-02-13,2025-02-13,5,12,0.33,12,baseline,10
225,xgboost-2,1,0.2,1.0,1,0,1,0.0,1.0,1225,2020-03-17,2025-01-29,2025-02-13,2025-02-13,5,6,0.67,6,baseline,10
225,xgboost-2,1,0.05,1.0,1,0,1,0.0,1.0,1225,2020-03-17,2025-01-29,2025-02-13,2025-02-13,5,8,0.67,8,baseline,10
225,xgboost-2,1,0.65,0.0,1,0,1,0.0,1.0,1225,2020-03-17,2025-01-29,2025-02-13,2025-02-13,5,12,0.67,12,baseline,10
225,xgboost-2,1,0.0,1.0,1,0,1,0.0,1.0,1225,2020-03-17,2025-01-29,2025-02-13,2025-02-13,5,6,1.0,6,baseline,10
225,xgboost-2,1,0.05,1.0,1,0,1,0.0,1.0,1225,2020-03-17,2025-01-29,2025-02-13,2025-02-13,5,8,1.0,8,baseline,10
225,xgboost-2,1,0.0,1.0,1,0,1,0.0,1.0,1225,2020-03-17,2025-01-29,2025-02-13,2025-02-13,5,12,1.0,12,baseline,10
226,xgboost-2,1,0.05,1.0,1,0,1,0.0,1.0,1225,2020-03-16,2025-01-28,2025-02-12,2025-02-12,5,6,0.33,6,baseline,10
226,xgboost-2,1,0.0,1.0,1,0,1,0.0,1.0,1225,2020-03-16,2025-01-28,2025-02-12,2025-02-12,5,8,0.33,8,baseline,10
226,xgboost-2,1,0.0,1.0,1,0,1,0.0,1.0,1225,2020-03-16,2025-01-28,2025-02-12,2025-02-12,5,12,0.33,12,baseline,10
226,xgboost-2,1,0.15,1.0,1,0,1,0.0,1.0,1225,2020-03-16,2025-01-28,2025-02-12,2025-02-12,5,6,0.67,6,baseline,10
226,xgboost-2,1,0.85,0.0,1,0,1,0.0,1.0,1225,2020-03-16,2025-01-28,2025-02-12,2025-02-12,5,8,0.67,8,baseline,10
226,xgboost-2,1,0.15,1.0,1,0,1,0.0,1.0,1225,2020-03-16,2025-01-28,2025-02-12,2025-02-12,5,12,0.67,12,baseline,10
226,xgboost-2,1,0.45,1.0,1,0,1,0.0,1.0,1225,2020-03-16,2025-01-28,2025-02-12,2025-02-12,5,6,1.0,6,baseline,10
226,xgboost-2,1,0.0,1.0,1,0,1,0.0,1.0,1225,2020-03-16,2025-01-28,2025-02-12,2025-02-12,5,8,1.0,8,baseline,10
226,xgboost-2,1,0.0,1.0,1,0,1,0.0,1.0,1225,2020-03-16,2025-01-28,2025-02-12,2025-02-12,5,12,1.0,12,baseline,10
227,xgboost-2,1,0.0,1.0,1,0,1,0.0,1.0,1225,2020-03-13,2025-01-27,2025-02-11,2025-02-11,5,6,0.33,6,baseline,10
227,xgboost-2,1,0.0,1.0,1,0,1,0.0,1.0,1225,2020-03-13,2025-01-27,2025-02-11,2025-02-11,5,8,0.33,8,baseline,10
227,xgboost-2,1,0.25,1.0,1,0,1,0.0,1.0,1225,2020-03-13,2025-01-27,2025-02-11,2025-02-11,5,12,0.33,12,baseline,10
227,xgboost-2,1,0.0,1.0,1,0,1,0.0,1.0,1225,2020-03-13,2025-01-27,2025-02-11,2025-02-11,5,6,0.67,6,baseline,10
227,xgboost-2,1,0.0,1.0,1,0,1,0.0,1.0,1225,2020-03-13,2025-01-27,2025-02-11,2025-02-11,5,8,0.67,8,baseline,10
227,xgboost-2,1,0.1,1.0,1,0,1,0.0,1.0,1225,2020-03-13,2025-01-27,2025-02-11,2025-02-11,5,12,0.67,12,baseline,10
227,xgboost-2,1,0.0,1.0,1,0,1,0.0,1.0,1225,2020-03-13,2025-01-27,2025-02-11,2025-02-11,5,6,1.0,6,baseline,10
227,xgboost-2,1,0.0,1.0,1,0,1,0.0,1.0,1225,2020-03-13,2025-01-27,2025-02-11,2025-02-11,5,8,1.0,8,baseline,10
227,xgboost-2,1,0.0,1.0,1,0,1,0.0,1.0,1225,2020-03-13,2025-01-27,2025-02-11,2025-02-11,5,12,1.0,12,baseline,10
228,xgboost-2,1,0.0,1.0,1,0,1,0.0,1.0,1225,2020-03-12,2025-01-24,2025-02-10,2025-02-10,5,6,0.33,6,baseline,10
228,xgboost-2,1,0.0,1.0,1,0,1,0.0,1.0,1225,2020-03-12,2025-01-24,2025-02-10,2025-02-10,5,8,0.33,8,baseline,10
228,xgboost-2,1,0.05,1.0,1,0,1,0.0,1.0,1225,2020-03-12,2025-01-24,2025-02-10,2025-02-10,5,12,0.33,12,baseline,10
228,xgboost-2,1,0.15,1.0,1,0,1,0.0,1.0,1225,2020-03-12,2025-01-24,2025-02-10,2025-02-10,5,6,0.67,6,baseline,10
228,xgboost-2,1,0.0,1.0,1,0,1,0.0,1.0,1225,2020-03-12,2025-01-24,2025-02-10,2025-02-10,5,8,0.67,8,baseline,10
228,xgboost-2,1,0.25,1.0,1,0,1,0.0,1.0,1225,2020-03-12,2025-01-24,2025-02-10,2025-02-10,5,12,0.67,12,baseline,10
228,xgboost-2,1,0.15,1.0,1,0,1,0.0,1.0,1225,2020-03-12,2025-01-24,2025-02-10,2025-02-10,5,6,1.0,6,baseline,10
228,xgboost-2,1,0.0,1.0,1,0,1,0.0,1.0,1225,2020-03-12,2025-01-24,2025-02-10,2025-02-10,5,8,1.0,8,baseline,10
228,xgboost-2,1,0.15,1.0,1,0,1,0.0,1.0,1225,2020-03-12,2025-01-24,2025-02-10,2025-02-10,5,12,1.0,12,baseline,10
229,xgboost-2,1,0.0,1.0,1,0,1,0.0,1.0,1225,2020-03-11,2025-01-23,2025-02-07,2025-02-07,5,6,0.33,6,baseline,10
229,xgboost-2,1,0.0,1.0,1,0,1,0.0,1.0,1225,2020-03-11,2025-01-23,2025-02-07,2025-02-07,5,8,0.33,8,baseline,10
229,xgboost-2,1,0.2,1.0,1,0,1,0.0,1.0,1225,2020-03-11,2025-01-23,2025-02-07,2025-02-07,5,12,0.33,12,baseline,10
229,xgboost-2,1,0.05,1.0,1,0,1,0.0,1.0,1225,2020-03-11,2025-01-23,2025-02-07,2025-02-07,5,6,0.67,6,baseline,10
229,xgboost-2,1,0.0,1.0,1,0,1,0.0,1.0,1225,2020-03-11,2025-01-23,2025-02-07,2025-02-07,5,8,0.67,8,baseline,10
229,xgboost-2,1,0.0,1.0,1,0,1,0.0,1.0,1225,2020-03-11,2025-01-23,2025-02-07,2025-02-07,5,12,0.67,12,baseline,10
229,xgboost-2,1,0.05,1.0,1,0,1,0.0,1.0,1225,2020-03-11,2025-01-23,2025-02-07,2025-02-07,5,6,1.0,6,baseline,10
229,xgboost-2,1,0.0,1.0,1,0,1,0.0,1.0,1225,2020-03-11,2025-01-23,2025-02-07,2025-02-07,5,8,1.0,8,baseline,10
229,xgboost-2,1,0.0,1.0,1,0,1,0.0,1.0,1225,2020-03-11,2025-01-23,2025-02-07,2025-02-07,5,12,1.0,12,baseline,10
230,xgboost-2,1,0.1,1.0,1,0,1,0.0,1.0,1225,2020-03-10,2025-01-22,2025-02-06,2025-02-06,5,6,0.33,6,baseline,10
230,xgboost-2,1,0.0,1.0,1,0,1,0.0,1.0,1225,2020-03-10,2025-01-22,2025-02-06,2025-02-06,5,8,0.33,8,baseline,10
230,xgboost-2,1,0.0,1.0,1,0,1,0.0,1.0,1225,2020-03-10,2025-01-22,2025-02-06,2025-02-06,5,12,0.33,12,baseline,10
230,xgboost-2,1,0.05,1.0,1,0,1,0.0,1.0,1225,2020-03-10,2025-01-22,2025-02-06,2025-02-06,5,6,0.67,6,baseline,10
230,xgboost-2,1,0.0,1.0,1,0,1,0.0,1.0,1225,2020-03-10,2025-01-22,2025-02-06,2025-02-06,5,8,0.67,8,baseline,10
230,xgboost-2,1,0.0,1.0,1,0,1,0.0,1.0,1225,2020-03-10,2025-01-22,2025-02-06,2025-02-06,5,12,0.67,12,baseline,10
230,xgboost-2,1,0.05,1.0,1,0,1,0.0,1.0,1225,2020-03-10,2025-01-22,2025-02-06,2025-02-06,5,6,1.0,6,baseline,10
230,xgboost-2,1,0.0,1.0,1,0,1,0.0,1.0,1225,2020-03-10,2025-01-22,2025-02-06,2025-02-06,5,8,1.0,8,baseline,10
230,xgboost-2,1,0.0,1.0,1,0,1,0.0,1.0,1225,2020-03-10,2025-01-22,2025-02-06,2025-02-06,5,12,1.0,12,baseline,10
1,xgboost-2,1,1.0,0.0,1,0,1,0.0,1.0,1225,2020-12-07,2025-10-22,2025-12-05,2025-12-05,5,6,0.33,6,baseline,30
1,xgboost-2,1,0.95,0.0,1,0,1,0.0,1.0,1225,2020-12-07,2025-10-22,2025-12-05,2025-12-05,5,8,0.33,8,baseline,30
